method,task,query,successes,failures,success_zero_fraction,failure_zero_fraction,zero_cross_class_tie_fraction
leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,17,1,41,1.0,0.07317073170731707,0.07317073170731707
leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,18,1,41,1.0,0.0975609756097561,0.0975609756097561
leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,8,379,21,1.0,1.0,1.0
leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,9,379,21,1.0,1.0,1.0
leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,10,379,21,1.0,1.0,1.0
leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,11,365,21,0.9945205479452055,1.0,0.9945205479452055
leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,12,101,21,0.9801980198019802,0.9523809523809523,0.9335219236209334
leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,13,7,21,1.0,0.8571428571428571,0.8571428571428571
leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,14,1,21,1.0,0.7142857142857143,0.7142857142857143
leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,15,1,21,0.0,0.5714285714285714,0.0
leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,16,1,21,0.0,0.19047619047619047,0.0
