cohort,quantity,task,layer,step,mean
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L15,2,0.9992280006408691
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L15,3,0.9991558194160461
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L15,4,0.9990747570991516
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L15,5,0.9989687204360962
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L15,6,0.9988535642623901
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L15,7,0.9987301230430603
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L15,8,0.9985233545303345
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L15,9,0.9980810284614563
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,front_mean,0,0.9983252882957458
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,front_mean,1,0.9983065128326416
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,front_mean,2,0.9982103109359741
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,front_mean,3,0.9981111288070679
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,front_mean,4,0.9980300664901733
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,front_mean,5,0.9979883432388306
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,front_mean,6,0.9980158805847168
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,front_mean,7,0.9980895519256592
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,front_mean,8,0.9981400966644287
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,front_mean,9,0.9982047080993652
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_mean,0,0.9993475675582886
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_mean,1,0.9993303418159485
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_mean,2,0.9992889761924744
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_mean,3,0.9992316365242004
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_mean,4,0.9991679191589355
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_mean,5,0.9990881681442261
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_mean,6,0.9990005493164062
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_mean,7,0.9988852143287659
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_mean,8,0.9986940622329712
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_mean,9,0.9983549118041992
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_minus_front,0,0.0010222792625427246
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_minus_front,1,0.0010238289833068848
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_minus_front,2,0.0010786652565002441
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_minus_front,3,0.0011205077171325684
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_minus_front,4,0.001137852668762207
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_minus_front,5,0.0010998249053955078
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_minus_front,6,0.0009846687316894531
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_minus_front,7,0.0007956624031066895
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_minus_front,8,0.0005539655685424805
development_main,action_consensus,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_minus_front,9,0.00015020370483398438
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L2,0,0.997718870639801
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L2,1,0.9978027939796448
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L2,2,0.9978188872337341
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L2,3,0.9978064894676208
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L2,4,0.997806191444397
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L2,5,0.9977916479110718
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L2,6,0.9978265762329102
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L2,7,0.9979009032249451
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L2,8,0.9979814887046814
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L2,9,0.9980113506317139
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L3,0,0.9980758428573608
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L3,1,0.9980680346488953
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L3,2,0.9980514645576477
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L3,3,0.9980406761169434
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L3,4,0.9980140924453735
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L3,5,0.997996985912323
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L3,6,0.9980180859565735
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L3,7,0.9980490207672119
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L3,8,0.9980476498603821
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L3,9,0.9979270696640015
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L4,0,0.9982900619506836
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L4,1,0.9982977509498596
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L4,2,0.9982150793075562
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L4,3,0.9981522560119629
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L4,4,0.9980619549751282
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L4,5,0.9979807138442993
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L4,6,0.9979139566421509
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L4,7,0.9978852868080139
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L4,8,0.9978246092796326
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L4,9,0.9975986480712891
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L5,0,0.9976508021354675
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L5,1,0.9976697564125061
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L5,2,0.9975830912590027
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L5,3,0.9974659085273743
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L5,4,0.9973493814468384
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L5,5,0.9972283244132996
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L5,6,0.9971285462379456
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L5,7,0.9969567060470581
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L5,8,0.9967108964920044
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L5,9,0.9962288737297058
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L12,0,0.9989497065544128
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L12,1,0.9989041686058044
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L12,2,0.9988290071487427
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L12,3,0.9987384080886841
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L12,4,0.9986246228218079
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L12,5,0.9984889626502991
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L12,6,0.9983325004577637
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L12,7,0.9981164336204529
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L12,8,0.9977989792823792
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L12,9,0.9972320795059204
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L13,0,0.9988145232200623
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L13,1,0.9987736344337463
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L13,2,0.9986870884895325
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L13,3,0.9985765814781189
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L13,4,0.9984545111656189
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L13,5,0.9982962012290955
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L13,6,0.9981196522712708
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L13,7,0.9978871941566467
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L13,8,0.9975509643554688
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L13,9,0.9969803094863892
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L14,0,0.998974621295929
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L14,1,0.9989438652992249
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L14,2,0.9988722801208496
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L14,3,0.9987850189208984
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L14,4,0.9986899495124817
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L14,5,0.9985668659210205
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L14,6,0.9984177350997925
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L14,7,0.9981865882873535
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L14,8,0.9978204965591431
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L14,9,0.9971239566802979
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L15,0,0.9987028241157532
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L15,1,0.9986545443534851
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L15,2,0.9985545873641968
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L15,3,0.9984358549118042
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L15,4,0.9983124136924744
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L15,5,0.9981672763824463
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L15,6,0.9980044364929199
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L15,7,0.9978175163269043
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L15,8,0.9975088834762573
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L15,9,0.9968250393867493
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,front_mean,0,0.9979339241981506
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,front_mean,1,0.997959554195404
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,front_mean,2,0.997917115688324
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,front_mean,3,0.9978663325309753
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,front_mean,4,0.9978078603744507
development_main,action_consensus,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,front_mean,5,0.997749388217926
