design,scope,layer,token_role,relative_query,metric,n_strata,n_pairs,n_tasks,auc,auc_lo,auc_hi,auc_abs,null_auc,null_lo,null_hi,null_abs_mean,n_strata_null,delta_abs,delta_abs_lo,delta_abs_hi,p_boot,exceeds_null_paired,exceeds_null_disjoint,q_bh,exceeds_null_bh
primary,seed1000_1007,L14,action,0,gate_entropy_change,91,384,11,0.35695970695970697,0.3035938279079707,0.46082138590203103,0.14304029304029303,0.5008237179487179,0.387151377688172,0.6208366935483871,0.045956417487102476,78,0.09708387555319056,-0.04599492637799087,0.1741312839809182,0.077,False,False,0.22497391304347825,False
primary,seed1000_1007,L14,action,1,gate_entropy_change,91,384,11,0.33076923076923076,0.25509115646258507,0.4307843137254902,0.16923076923076924,0.5017686965811965,0.38689123376623374,0.6175093230063108,0.04675094715711132,78,0.12247982207365793,-0.006829796976073569,0.21757932837143365,0.03,False,False,0.1632,False
primary,seed1000_1007,L14,action,2,gate_entropy_change,91,384,11,0.31868131868131866,0.1368350311262026,0.4333571428571427,0.18131868131868134,0.49878044871794874,0.38401831737849784,0.6183355263157895,0.04653473457518726,78,0.1347839467434941,-0.025342862250089394,0.3191911115569822,0.05,False,False,0.1966363636363636,False
primary,seed1000_1007,L14,action,3,gate_entropy_change,91,384,11,0.2283882783882784,0.14181751757306696,0.3283365384615385,0.2716117216117216,0.49907310744810746,0.3773354478421167,0.6184412955465586,0.045706596647117397,78,0.2259051249646042,0.07595312166074102,0.32645762099247944,0.0075,True,True,0.08689655172413793,False
primary,seed1000_1007,L14,action,4,gate_entropy_change,89,378,11,0.2786516853932584,0.16906411082474226,0.5397058823529411,0.2213483146067416,0.500130876631859,0.3738696771305467,0.6263969748858446,0.048151918485307275,76,0.1731963961214343,-0.07423312197665644,0.30323700734116277,0.076,False,False,0.22497391304347825,False
primary,seed1000_1007,L14,action,5,gate_entropy_change,84,356,10,0.32341269841269843,0.24248998731726856,0.59334375,0.17658730158730157,0.4984916825429226,0.37859936045615655,0.6327896697837521,0.04973962380555186,72,0.1268476777817497,-0.08383287257630799,0.23310013361900153,0.1165,False,False,0.273,False
primary,seed1000_1007,L15,state,-1,gate_entropy_change,91,384,11,0.3842490842490842,0.27629462659380694,0.5761936090225563,0.11575091575091578,0.4987628205128205,0.3817878261127949,0.6172032147988505,0.045417320428403386,78,0.0703335953225124,-0.0708427686971894,0.18560318873513307,0.1705,False,False,0.28360396039603963,False
primary,seed1000_1007,L15,state,0,gate_entropy_change,91,384,11,0.4498168498168498,0.3662477016023115,0.6272805642633228,0.05018315018315023,0.49946981837606835,0.3863233313785539,0.6169973273026313,0.04557943073974355,78,0.004603719443406679,-0.08924161205262345,0.11500344925204121,0.318,False,False,0.36971626297577853,False
primary,seed1000_1007,L15,state,1,gate_entropy_change,91,384,11,0.3644688644688645,0.2860342579421527,0.5026519963702357,0.1355311355311355,0.49911752136752136,0.37496778350515464,0.6166796874999998,0.046783127227925665,78,0.08874800830320984,-0.07365653126018104,0.18906907655841232,0.144,False,False,0.2776421052631579,False
primary,seed1000_1007,L15,state,2,gate_entropy_change,91,384,11,0.31153846153846154,0.19284703504043127,0.3750044964028777,0.18846153846153846,0.49976816239316235,0.378066037735849,0.6192948717948714,0.0472050034565441,78,0.14125653500499435,0.0445847347279195,0.2653768792576931,0.0065,True,True,0.08689655172413793,False
primary,seed1000_1007,L15,state,3,gate_entropy_change,91,384,11,0.36886446886446883,0.1947408166363085,0.46979487431264727,0.13113553113553117,0.49942229992229986,0.3783324536711236,0.6125173611111111,0.04623625743807321,78,0.08489927369745795,-0.03543308660643178,0.2632938662247823,0.076,False,False,0.22497391304347825,False
primary,seed1000_1007,L15,state,4,gate_entropy_change,89,378,11,0.4168539325842696,0.26718098958333336,0.5105629521225965,0.08314606741573038,0.49877082774059206,0.372532169117647,0.6200303030303028,0.04819198763346073,76,0.03495407978226966,-0.07179083669388264,0.1895166024743231,0.2275,False,False,0.3082258064516129,False
primary,seed1000_1007,L15,state,5,gate_entropy_change,84,356,10,0.4736111111111111,0.3771231617647059,0.5654613269794722,0.026388888888888906,0.4990272289028049,0.37175925925925923,0.625018274853801,0.04827950403841386,72,-0.021890615149524957,-0.1026097222222222,0.09508241758241748,0.5075,False,False,0.524676923076923,False
primary,seed1000_1007,L15,action,-1,gate_entropy_change,91,384,11,0.5893772893772894,0.35213333333333335,0.6897992218470121,0.08937728937728939,0.5010966880341879,0.38809113300492604,0.6189172017121454,0.04546764650488676,78,0.043909642872402635,-0.09098720254385279,0.17275851206580614,0.2255,False,False,0.3074331983805668,False
primary,seed1000_1007,L15,action,0,gate_entropy_change,91,384,11,0.41007326007326017,0.31848290598290596,0.4615412621359222,0.08992673992673983,0.5011773504273505,0.3859441678520626,0.6135416666666665,0.04545849525056362,78,0.04446824467617621,-0.0470973189906788,0.1433270006613757,0.113,False,False,0.27240000000000003,False
primary,seed1000_1007,L15,action,1,gate_entropy_change,91,384,11,0.3010989010989011,0.13606016084132386,0.42799456109284073,0.19890109890109892,0.500306623931624,0.3757965686274509,0.6203888888888888,0.04809649583343821,78,0.1508046030676607,0.002611021627268828,0.3224966507840135,0.024,True,False,0.14933333333333335,False
primary,seed1000_1007,L15,action,2,gate_entropy_change,91,384,11,0.27197802197802196,0.11940241228070178,0.35913176574977823,0.22802197802197804,0.5003616452991453,0.3800184729064039,0.6189679971233367,0.047006075158432734,78,0.1810159028635453,0.05495695931040759,0.34715773809523803,0.003,True,True,0.0784,False
primary,seed1000_1007,L15,action,3,gate_entropy_change,91,384,11,0.19945054945054944,0.12391304347826089,0.35949471210340755,0.3005494505494506,0.5006860986235986,0.3787799873737374,0.6207744565217391,0.04742589245494652,78,0.25312355809450404,0.05395115753811408,0.35242174634311724,0.0085,True,True,0.08894117647058822,False
primary,seed1000_1007,L15,action,4,gate_entropy_change,89,378,11,0.21235955056179773,0.10776678105122198,0.4403625134264232,0.2876404494382023,0.5002035049266101,0.3745894147901028,0.6250598659003828,0.047816023237675594,76,0.23982442620052669,-0.022420329670329652,0.36623180589677845,0.035,False,False,0.16563380281690143,False
primary,seed1000_1007,L15,action,5,gate_entropy_change,84,356,10,0.2621031746031746,0.19702154281362197,0.43055743243243244,0.23789682539682538,0.498815915511183,0.3726736111111111,0.625,0.049597202840742,72,0.1882996225560834,-0.03195234845169065,0.28245835691378984,0.0435,False,False,0.1850126582278481,False
primary,seed1008_1015,L2,state,-1,hellinger_to_pre,102,402,9,0.45147058823529407,0.38402692895339957,0.5658573170731708,0.04852941176470593,0.4991041666666666,0.388877688172043,0.6166796874999999,0.045802683554480875,90,0.0027267282102250573,-0.10025354784230696,0.0899707258583377,0.394,False,False,0.43121824104234535,False
primary,seed1008_1015,L2,state,0,hellinger_to_pre,102,402,9,0.6202614379084967,0.41025641025641024,0.7200521365603993,0.12026143790849675,0.5003624999999999,0.375,0.6157490079365079,0.04682140491919678,90,0.07344003298929996,-0.1043705051246508,0.19332166837262882,0.233,False,False,0.3144096385542169,False
primary,seed1008_1015,L2,state,1,hellinger_to_pre,102,402,9,0.4616013071895425,0.15882119514472456,0.641751515947288,0.03839869281045749,0.500674074074074,0.3854096283783784,0.6136600378787878,0.04500910856591497,90,-0.006610415755457476,-0.06469664645550907,0.3055643315018315,0.209,False,False,0.3021115879828326,False
primary,seed1008_1015,L2,state,2,hellinger_to_pre,102,402,9,0.5459150326797386,0.3671707179197287,0.646709564760982,0.04591503267973862,0.5009328703703704,0.3799852941176471,0.6141417572463767,0.045372216465000864,90,0.0005428162147377569,-0.08500499973511336,0.12473021807509739,0.315,False,False,0.3788936170212766,False
primary,seed1008_1015,L2,state,3,hellinger_to_pre,102,402,9,0.6181372549019608,0.4330427055993001,0.7308847031963467,0.11813725490196081,0.5006157407407407,0.37960317460317455,0.6119641900552908,0.045524896097128086,90,0.07261235880483272,-0.0739046719521576,0.19519060636756094,0.163,False,False,0.2843076923076923,False
primary,seed1008_1015,L2,state,4,hellinger_to_pre,100,392,9,0.5980000000000001,0.40277162447257386,0.6846153846153845,0.09800000000000009,0.5011942967884828,0.3793833158263305,0.625021853146853,0.04748249525372886,86,0.05051750474627123,-0.10160646435607733,0.1610555505514521,0.22,False,False,0.30514285714285716,False
primary,seed1008_1015,L2,state,5,hellinger_to_pre,96,384,9,0.6527777777777778,0.401045634920635,0.7719639327275627,0.1527777777777778,0.5011536864677598,0.36185312024353117,0.6319863505747124,0.05079918303463871,84,0.10197859474313908,-0.09898090428090424,0.24588883414086654,0.186,False,False,0.29555555555555557,False
primary,seed1008_1015,L2,action,-1,hellinger_to_pre,102,402,9,0.5975490196078432,0.3645161290322581,0.6979825848525271,0.09754901960784323,0.49954953703703703,0.3749803459119497,0.6166666666666667,0.04702200028760135,90,0.05052701932024189,-0.08801861645639517,0.17112900457806413,0.2015,False,False,0.3003185840707965,False
primary,seed1008_1015,L2,action,0,hellinger_to_pre,102,402,9,0.740359477124183,0.5738063909774436,0.8359669433522642,0.24035947712418304,0.49950555555555554,0.3884444444444445,0.6165088996763753,0.044399448161351725,90,0.19596002896283132,0.009338075520896178,0.30211697249493535,0.0185,True,False,0.11912727272727272,False
primary,seed1008_1015,L2,action,1,hellinger_to_pre,102,402,9,0.7892156862745098,0.5841139734582358,0.8967790811339199,0.2892156862745098,0.4993717592592592,0.375,0.6139292102366538,0.04621883691100139,90,0.24299684936350838,0.018779702638882127,0.3722432224370702,0.018,True,False,0.11912727272727272,False
primary,seed1008_1015,L2,action,2,hellinger_to_pre,102,402,9,0.7692810457516339,0.7232535146498489,0.8611217948717949,0.2692810457516339,0.4993967592592593,0.3825701871657754,0.6195751712056059,0.045672855748188884,90,0.22360819000344503,0.12927193557193561,0.3242391285782605,0.0015,True,True,0.042,True
primary,seed1008_1015,L2,action,3,hellinger_to_pre,102,402,9,0.8313725490196078,0.8099999999999998,0.9027818627450981,0.3313725490196078,0.49987453703703705,0.38601409313725493,0.6200092592592592,0.04695507749632712,90,0.2844174715232807,0.2097365106079152,0.3645656702898549,0.0005,True,True,0.024,True
primary,seed1008_1015,L2,action,4,hellinger_to_pre,100,392,9,0.7291666666666665,0.6771893874029336,0.8550000000000001,0.22916666666666652,0.5001899441947321,0.375,0.6260162601626016,0.04753564982929774,86,0.18163101683736876,0.0857749315490922,0.29993983311374567,0.0035,True,True,0.06533333333333333,False
primary,seed1008_1015,L2,action,5,hellinger_to_pre,96,384,9,0.6869791666666667,0.5955912094513417,0.8560102564102563,0.1869791666666667,0.49917029707043853,0.3762751558738194,0.6356355645706557,0.04904170422189671,84,0.13793746244476998,0.02848663626896381,0.3202268800240402,0.007,True,False,0.09212903225806453,False
primary,seed1008_1015,L3,state,-1,hellinger_to_pre,102,402,9,0.42843137254901964,0.3582072197153766,0.5777824858757061,0.07156862745098036,0.4986259259259259,0.38234272875816994,0.6150096153846153,0.046011627976163455,90,0.025556999474816905,-0.10043579686793308,0.119261586807315,0.3145,False,False,0.3788936170212766,False
primary,seed1008_1015,L3,state,0,hellinger_to_pre,102,402,9,0.7625816993464055,0.5156626506024097,0.874713331425473,0.2625816993464055,0.4997046296296296,0.372860237118103,0.6166796874999999,0.04646466980404358,90,0.21611702954236195,-0.039943181818181794,0.35300384831085924,0.0715,False,False,0.22244444444444442,False
primary,seed1008_1015,L3,state,1,hellinger_to_pre,102,402,9,0.8160130718954252,0.6142675544794188,0.9306477199743095,0.31601307189542516,0.49957407407407406,0.3833132530120482,0.6141997354497354,0.04621462030926364,90,0.2697984515861615,0.029487133984028226,0.40432914457271896,0.0155,True,True,0.11795744680851065,False
primary,seed1008_1015,L3,state,2,hellinger_to_pre,102,402,9,0.826797385620915,0.6338333333333334,0.9131785075389727,0.326797385620915,0.5000949074074074,0.3783761557610242,0.6212121212121212,0.045931679909481854,90,0.2808657057114331,0.048994936869989646,0.38882893635454313,0.0115,True,True,0.10443243243243243,False
primary,seed1008_1015,L3,state,3,hellinger_to_pre,102,402,9,0.7460784313725489,0.605191517343416,0.8249999999999998,0.24607843137254892,0.5013277777777778,0.37938414254590724,0.6147698612862547,0.044544128626236155,90,0.20153430274631276,0.028602059925093563,0.29622142672692237,0.0145,True,False,0.11330232558139534,False
primary,seed1008_1015,L3,state,4,hellinger_to_pre,100,392,9,0.7520000000000002,0.5868397273303742,0.8434224828375285,0.2520000000000002,0.5018843616322498,0.3770656779661017,0.6154017857142856,0.04714087511465054,86,0.20485912488534969,0.003285639365622911,0.3198590560334438,0.0235,True,False,0.12472727272727274,False
primary,seed1008_1015,L3,state,5,hellinger_to_pre,96,384,9,0.7020833333333333,0.5429628824576657,0.7979166666666667,0.20208333333333328,0.5020263189579737,0.3749640804597701,0.6266762295081966,0.04849984571452195,84,0.15358348761881133,-0.039646230207277325,0.271439692502311,0.066,False,False,0.21120000000000003,False
primary,seed1008_1015,L3,action,-1,hellinger_to_pre,102,402,9,0.6168300653594772,0.41330612244897963,0.6882712860892389,0.11683006535947715,0.4993430555555555,0.38633292383292384,0.6250258264462808,0.04558180889875627,90,0.07124825646072089,-0.10262546952419416,0.1653346567076386,0.2225,False,False,0.30514285714285716,False
primary,seed1008_1015,L3,action,0,hellinger_to_pre,102,402,9,0.582843137254902,0.5223773923444975,0.7788303769401328,0.082843137254902,0.49888842592592597,0.3827069716775599,0.6145034843205572,0.044976981315069366,90,0.037866155939832634,-0.05732129465327929,0.22435515873015868,0.1775,False,False,0.29092682926829266,False
primary,seed1008_1015,L3,action,1,hellinger_to_pre,102,402,9,0.6367647058823528,0.585303751077896,0.8465253077975377,0.1367647058823528,0.49933240740740736,0.3823476890756302,0.623032581453634,0.04611526622963842,90,0.09064943965271437,0.005133800799621918,0.2784583203307848,0.0215,True,False,0.12244067796610168,False
primary,seed1008_1015,L3,action,2,hellinger_to_pre,102,402,9,0.730718954248366,0.6776290869218501,0.8400204081632653,0.23071895424836597,0.4985699074074074,0.380414653784219,0.6154896125116712,0.0458338127382728,90,0.18488514151009316,0.0879279131923514,0.2938835534213684,0.0045,True,True,0.072,False
primary,seed1008_1015,L3,action,3,hellinger_to_pre,102,402,9,0.7766339869281045,0.7551068712300025,0.8307758620689655,0.2766339869281045,0.4993509259259259,0.37868414300376324,0.6173017043592264,0.04545323767724995,90,0.23118074925085452,0.15011262016543714,0.3019096261846262,0.0005,True,True,0.024,True
primary,seed1008_1015,L3,action,4,hellinger_to_pre,100,392,9,0.7228333333333334,0.5379310344827587,0.8268361581920902,0.22283333333333344,0.4999440325548824,0.3643875192604006,0.625,0.049320297552212324,86,0.17351303578112112,-0.07779267904793295,0.3011942670568246,0.1085,False,False,0.25142068965517245,False
primary,seed1008_1015,L3,action,5,hellinger_to_pre,96,384,9,0.7776041666666668,0.7086270753512133,0.812251275510204,0.27760416666666676,0.49977517997825815,0.3699611131934033,0.6333333333333333,0.050831479300589774,84,0.22677268736607697,0.07560265700483088,0.2906194064468809,0.0075,True,True,0.09212903225806453,False
primary,seed1008_1015,L4,state,-1,hellinger_to_pre,102,402,9,0.5081699346405228,0.45365688143347327,0.6607286866359446,0.008169934640522847,0.49946805555555557,0.38066998106060607,0.6223404255319149,0.046295639435182306,90,-0.03812570479465946,-0.09725060200216445,0.11331208425720608,0.5615,False,False,0.5717090909090908,False
primary,seed1008_1015,L4,state,0,hellinger_to_pre,102,402,9,0.6380718954248366,0.4,0.7654905032101826,0.13807189542483655,0.4995625,0.3774669661733615,0.6153846153846154,0.04649084678756047,90,0.09158104863727609,-0.09487394079479453,0.23862943342196713,0.1875,False,False,0.29555555555555557,False
